operation	global_time	length_of_queue	logical_clock	clockrate: 1
|send			|	time.time	|	0		|	1
|send			|	time.time	|	0		|	2
|receive		|	time.time	|	86		|	358
|receive		|	time.time	|	87		|	360
|receive		|	time.time	|	90		|	364
|receive		|	time.time	|	90		|	370
|receive		|	time.time	|	91		|	371
|receive		|	time.time	|	91		|	374
|receive		|	time.time	|	90		|	375
|receive		|	time.time	|	91		|	376
|receive		|	time.time	|	92		|	379
|receive		|	time.time	|	93		|	383
|receive		|	time.time	|	95		|	389
|receive		|	time.time	|	96		|	396
|receive		|	time.time	|	96		|	399
|receive		|	time.time	|	97		|	400
|receive		|	time.time	|	98		|	407
|receive		|	time.time	|	98		|	411
|receive		|	time.time	|	97		|	414
|receive		|	time.time	|	100		|	415
|receive		|	time.time	|	100		|	417
|receive		|	time.time	|	100		|	424
|receive		|	time.time	|	101		|	428
|receive		|	time.time	|	103		|	431
|receive		|	time.time	|	103		|	440
|receive		|	time.time	|	105		|	442
|receive		|	time.time	|	106		|	444
|receive		|	time.time	|	107		|	449
|receive		|	time.time	|	109		|	454
|receive		|	time.time	|	111		|	459
|receive		|	time.time	|	114		|	461
|receive		|	time.time	|	114		|	464
|receive		|	time.time	|	113		|	473
|receive		|	time.time	|	113		|	474
|receive		|	time.time	|	116		|	476
|receive		|	time.time	|	118		|	478
|receive		|	time.time	|	117		|	485
|receive		|	time.time	|	117		|	486
|receive		|	time.time	|	116		|	491
|receive		|	time.time	|	115		|	492
|receive		|	time.time	|	116		|	495
|receive		|	time.time	|	116		|	496
|receive		|	time.time	|	117		|	497
|receive		|	time.time	|	124		|	503
|receive		|	time.time	|	124		|	504
|receive		|	time.time	|	123		|	507
|receive		|	time.time	|	124		|	510
|receive		|	time.time	|	124		|	516
|receive		|	time.time	|	127		|	518
|receive		|	time.time	|	126		|	521
|receive		|	time.time	|	125		|	522
|receive		|	time.time	|	126		|	524
|receive		|	time.time	|	126		|	526
|receive		|	time.time	|	125		|	537
|receive		|	time.time	|	125		|	542
|receive		|	time.time	|	127		|	544
|receive		|	time.time	|	126		|	546
|receive		|	time.time	|	128		|	554
|receive		|	time.time	|	129		|	559
|receive		|	time.time	|	129		|	561
|receive		|	time.time	|	129		|	566
|receive		|	time.time	|	130		|	571
|receive		|	time.time	|	129		|	572
|receive		|	time.time	|	131		|	578
|receive		|	time.time	|	132		|	580
|receive		|	time.time	|	132		|	582
|receive		|	time.time	|	132		|	585
|receive		|	time.time	|	134		|	587
|receive		|	time.time	|	135		|	588
|receive		|	time.time	|	135		|	590
|receive		|	time.time	|	134		|	592
|receive		|	time.time	|	135		|	596
|receive		|	time.time	|	136		|	597
|receive		|	time.time	|	139		|	599
|receive		|	time.time	|	140		|	603
|receive		|	time.time	|	141		|	604
|receive		|	time.time	|	142		|	609
|receive		|	time.time	|	142		|	610
|receive		|	time.time	|	144		|	617
|receive		|	time.time	|	145		|	626
|receive		|	time.time	|	146		|	627
|receive		|	time.time	|	146		|	631
|receive		|	time.time	|	146		|	638
|receive		|	time.time	|	147		|	642
|receive		|	time.time	|	147		|	644
|receive		|	time.time	|	148		|	654
|receive		|	time.time	|	149		|	658
|receive		|	time.time	|	149		|	661
|receive		|	time.time	|	149		|	663
|receive		|	time.time	|	151		|	669
|receive		|	time.time	|	150		|	671
|receive		|	time.time	|	151		|	674
|receive		|	time.time	|	151		|	675
|receive		|	time.time	|	150		|	676
|receive		|	time.time	|	149		|	678
|receive		|	time.time	|	150		|	682
|receive		|	time.time	|	151		|	687
|receive		|	time.time	|	152		|	689
|receive		|	time.time	|	152		|	694
|receive		|	time.time	|	153		|	705
|receive		|	time.time	|	155		|	708
|receive		|	time.time	|	156		|	709
|receive		|	time.time	|	156		|	712
|receive		|	time.time	|	156		|	715
|receive		|	time.time	|	159		|	718
|receive		|	time.time	|	161		|	723
|receive		|	time.time	|	160		|	724
|receive		|	time.time	|	161		|	726
|receive		|	time.time	|	161		|	729
|receive		|	time.time	|	162		|	731
|receive		|	time.time	|	164		|	738
|receive		|	time.time	|	164		|	743
|receive		|	time.time	|	166		|	744
|receive		|	time.time	|	166		|	748
|receive		|	time.time	|	166		|	750
|receive		|	time.time	|	168		|	751
|receive		|	time.time	|	169		|	763
|receive		|	time.time	|	171		|	764
|receive		|	time.time	|	173		|	765
|receive		|	time.time	|	174		|	767
|receive		|	time.time	|	175		|	771
|receive		|	time.time	|	174		|	776
|receive		|	time.time	|	175		|	782
|receive		|	time.time	|	175		|	786
|receive		|	time.time	|	179		|	788
|receive		|	time.time	|	178		|	791
|receive		|	time.time	|	178		|	792
|receive		|	time.time	|	178		|	798
|receive		|	time.time	|	178		|	802
|receive		|	time.time	|	177		|	803
|receive		|	time.time	|	179		|	804
|receive		|	time.time	|	182		|	806
|receive		|	time.time	|	183		|	807
|receive		|	time.time	|	184		|	813
|receive		|	time.time	|	184		|	816
|receive		|	time.time	|	185		|	817
|receive		|	time.time	|	189		|	819
|receive		|	time.time	|	190		|	821
|receive		|	time.time	|	189		|	826
|receive		|	time.time	|	190		|	827
|receive		|	time.time	|	190		|	828
|receive		|	time.time	|	190		|	830
|receive		|	time.time	|	189		|	831
|receive		|	time.time	|	189		|	833
